r1_id,year,anzahl_haushalte,arbeitslosenquote,anteil_oberklassewagen,kaufkraft_pro_haushalt,anteil_efh,anteil_mfh,anteil_wohnblock,anteil_auslaender,kreditrisiko,anteil_60_plus
4548_3277,2010,4333,17.5499992370606,5.90999984741211,32223.337641357026,0.920000016689301,38.41999912261963,59.6800003051758,10.419998168945298,0.8657777672881881,32.04000043869018
4548_3278,2010,5586,17.5400009155273,6.48000025749207,29386.621732903688,2.199999943375586,58.0800018310547,39.4400005340576,12.400001525878906,0.8647555403742524,26.60000014305115
4548_3279,2010,2416,16.0300006866455,5.490000128746027,30519.495447019868,8.440000057220459,33.23999977111813,56.289999008178704,13.410003662109403,0.802311117649079,24.569999456405643
4548_3280,2010,1463,14.0100002288818,4.9699998497962925,26410.07313738893,12.1000003814697,51.340002059936495,33.98000049591066,4.639999389648395,0.6090777821011013,28.18000006675718
4548_3281,2010,6161,21.7900009155273,6.879999876022339,30120.66158091219,5.260000184178349,5.129999876022341,88.46000194549563,11.150001525878906,0.9247222505675424,25.53000044822694
4548_3282,2010,5394,22.7900009155273,5.629999905824663,29719.471264367818,0.4900000058114525,0.200000002980232,98.94000172615053,8.830001831054702,0.955244477105637,25.39999985694886
4548_3283,2010,488,1.82000005245209,7.4299998283386195,45355.24590163935,72.3400001525879,19.06000041961675,5.11999988555908,3.510002136230497,0.5951222183969282,30.64999985694886
4548_3284,2010,71,0.159999996423721,10.9099998474121,51596.59154929577,28.1700000762939,59.1499996185302,0,2.239997863769503,0.6086999999152289,33.63999962806702
4549_3259,2010,161,13.5299997329712,7.75,46713.490683229815,89.4400024414062,10.5600004196167,0,4.580001831054702,0.22975555539131196,37.70000004768371
4549_3260,2010,1887,14.2399997711182,6.979999780654903,35633.375728669846,16.6400003433228,4.9300000667572,78.2200012207031,7.080001831054702,0.6529888937208381,31.3199999332428
4549_3261,2010,4447,12.9499998092651,6.199999928474425,34038.28288733978,8.38000011444091,22.869999885559082,67.4799976348877,9.489997863769503,0.7218777802255427,30.36999988555909
4549_3262,2010,3059,10.4799995422363,5.470000237226491,37415.88623733246,25.98999977111819,47.6700000762939,25.589999675750757,10.040000915527301,0.6182222255071008,30.73000025749207
4549_3263,2010,3819,11.6199998855591,5.2399998605251366,35981.0885048442,5.87000000476837,33.10000038146972,59.6200008392334,10.480003356933594,0.7035000065962479,32.14999985694885
4549_3264,2010,1426,7.90000009536743,7.6400001049041695,44739.83590462833,30.779998779296903,46.8399982452393,21.30999922752381,6.760002136230497,0.5480333317650691,33.00999999046325
4549_3265,2010,2039,8.55000019073486,5.6999997496604875,40495.18146150074,15.43999958038326,49.679999351501415,33.4499998092651,6.800003051757798,0.5746333358022898,36.7699990272522
4549_3266,2010,1798,13.4499998092651,4.990000158548358,34082.31423804227,6.180000096559523,50.829998970031795,40.3800010681152,6.620002746582003,0.7184444402323842,30.040000438690193
4549_3267,2010,300,13.8599996566772,7.540000036358831,31171.77,7.65999984741211,41.000001907348654,41.000001907348654,12.150001525878906,0.7793222045898442,27.69999957084655
4549_3268,2010,3597,12.8800001144409,6.440000176429745,31504.11509591326,1.5299999415874468,16.18000006675723,79.9799995422363,14.279998779296903,0.79063332743115,17.23999989032745
4549_3269,2010,8732,13.4499998092651,7.39999985694886,31219.90254237288,0.5699999928474427,4.200000047683719,93.6100006103516,19.139999389648395,0.7535999936527678,13.28000003099441
4549_3270,2010,6759,17.7999992370606,7.67000019550324,27811.956206539428,1.279999971389768,8.8199999332428,86.81999969482419,35.0100021362305,0.8917333149889285,14.809999942779552
4549_3271,2010,2963,12.829999923706,12.49999976158142,32707.166047924402,2.330000013113019,5.62999987602233,83.4300003051758,23.010002136230497,0.7951111266658538,15.989999651908882
4549_3272,2010,61,9.01000022888184,13.259999752044681,38996.770491803276,4.92000007629395,0,29.5100002288818,24.349998474121094,0.5355888912412851,13.540000140666962
4549_3273,2010,1314,18.8099994659424,6.100000083446501,28337.69406392694,1.2099999785423279,7,86.1500015258789,20.6699981689453,0.8871999665101373,27.86000037193298
4549_3274,2010,1089,14.6499996185303,6.2000000476837105,25792.206611570247,5.420000135898588,14.60000038146972,77.6900005340577,12.529998779296903,0.6933777747220462,15.29999971389772
4549_3275,2010,4736,19.2800006866455,9.639999866485601,27650.29349662162,1.409999966621399,10.2000002861023,85.5999984741211,30.650001525878906,0.8968111245251369,17.819999694824222
4549_3276,2010,8704,21.2600002288818,8.11999988555908,24990.36052389706,0.6699999757111071,12.7299997806549,84.6399993896484,35.680000305175795,0.9392111152741651,18.769999623298638
4549_3277,2010,5809,19.8400001525879,8.59999966621399,26454.73454983646,2.360000014305115,23.63999938964844,72.1800003051758,23.400001525878906,0.9239777629160218,23.66000008583068
4549_3278,2010,7297,17.6100006103516,5.990000069141389,29555.261477319447,1.7099999785423239,45.09999847412111,52.7399997711181,13.900001525878906,0.907555554873413,24.51000022888185
4549_3279,2010,2654,16.8199996948242,5.259999990463257,28456.639035418237,10.50999999046326,36.32000017166135,51.8099994659424,12.419998168945298,0.7847666883468633,26.410000324249268
4549_3280,2010,3498,11.9700002670288,5.079999864101412,27700.55231560892,17.94999980926514,35.79000091552738,45.139999389648395,4.9300003051757955,0.6148888852861196,23.62000036239624
4549_3281,2010,1477,14,6.13000011444092,26946.76844955992,32.08999919891358,50.0299987792969,17.06000006198886,6.639999389648395,0.6071888905101355,24.45000004768372
4549_3282,2010,255,15.7799997329712,7.06999981403351,25428.61960784314,40,49.4200000762939,3.14000010490417,5.339996337890597,0.5751000040107298,25.620000362396247
4549_3283,2010,117,0.270000010728836,11.0299997329712,48084.78632478633,64.94999837875366,12.82000017166138,17.9500007629394,2.260002136230497,0.49478888418939404,33.559998989105225
4549_3285,2010,299,9.6899995803833,5.41000020503997,39272.25752508361,61.2000007629395,9.35999965667725,28.419999837875412,2.5800018310547017,0.42733333544598673,24.49000024795532
4549_3286,2010,460,5.82000017166138,5.710000216960911,43154.110869565215,56.9599990844727,32.3899993896485,7.82000017166137,2.620002746582003,0.5279666643672519,21.29999995231628
4550_3259,2010,26,0.319999992847443,0.340000003576279,43817.42307692308,0,53.8499984741211,0,7.379997253417997,0.18381110880110005,28.27999973297119
4550_3260,2010,85,0.610000014305115,5.819999873638151,39632.30588235294,3.52999997138977,12.93999981880188,38.8199996948242,6.959999084472699,0.6026666651831736,29.160000085830692
4550_3261,2010,1606,5.03000020980835,5.96999979019165,45657.13075965131,46.639999389648395,36.989998817443904,13.51000034809117,5.330001831054702,0.4883555502361717,32.980000495910645
4550_3262,2010,1645,5.78999996185303,6.609999895095823,39296.36109422492,16.46999979019167,48.6300010681152,32.47000026702882,9.059997558593807,0.5959444453981181,31.77000021934508
4550_3263,2010,1680,12.329999923706,6.23999989032746,37089.26904761905,16.53999996185302,49.7600002288819,28.26999962329867,9.5,0.5860444487465758,32.61000037193299
4550_3264,2010,3658,14.3699998855591,5.690000057220456,33158.824767632585,1.179999977350235,39.01000070571895,58.8299999237061,10.199996948242202,0.799377771880892,28.2999997138977
4550_3265,2010,6156,14.170000076294,5.370000064373021,34829.93388564003,2.409999966621402,41.679999351501415,55.2800006866455,10.480003356933594,0.7582555607954664,28.33999991416931
4550_3266,2010,8505,13.5500001907349,5.330000221729283,33328.510640799526,0.870000004768372,34.89999961853029,63.3300018310547,10.919998168945298,0.7541444600952992,24.120000123977672
4550_3267,2010,4073,12.6300001144409,6.54000008106232,35268.518782224404,3.849999964237209,42.03000164031981,52.3500003814697,12.849998474121094,0.7299999839398599,28.23000001907348
4550_3268,2010,4058,10.5200004577637,5.699999779462814,39599.83021192706,23.729999542236342,32.650000572204604,43.2199993133545,10.879997253417997,0.6075444425476931,33.51999950408936
4550_3269,2010,7687,12.789999961853,6.580000221729283,33891.3530636139,1.100000023841858,8.14999985694886,88.7600021362305,14.019996643066406,0.7649222195479602,19.85999989509583
4550_3270,2010,5420,11.8500003814697,8.40999984741211,34036.36918819188,1.020000025629997,7.399999856948851,88.34000015258789,18.2900009155273,0.7322999953064654,14.599999606609352
4550_3271,2010,4791,14.0600004196167,8.85999989509582,24433.582968065122,2.0200000405311593,7.74000012874604,86.42000102996819,32.80999755859381,0.8289111106594401,13.929999947547902
4550_3272,2010,2013,7.86999988555908,11.1199996471405,33054.74515648286,7.499999910593034,14.360000133514408,61.400001525878906,10.180000305175795,0.5705111106236771,17.30000019073486
4550_3273,2010,2459,9.73999977111816,9.90999984741211,27934.08458723058,4.670000225305562,13.18000030517578,64.8699989318847,8.180000305175795,0.4765999986065763,14.000000000000002
4550_3274,2010,4842,12.8100004196167,7.76000010967255,28129.65406856671,2.7899999991059303,12.000000238418579,80.2700004577637,9.220001220703097,0.6494222227732346,15.170000195503228
4550_3275,2010,4141,17.8299999237061,7.63000011444092,28377.668196087903,1.249999985098842,10.58000016212464,86.6400032043457,23.910003662109403,0.8806888919737597,21.84000062942505
4550_3276,2010,6684,19.8999996185303,9.73000001907349,25673.75568521843,0.7800000272691245,12.0299998521805,85.3699989318848,33.599998474121094,0.949300036827723,16.1199997663498
4550_3277,2010,7840,21.5499992370606,8.450000166893,23099.49145408163,1.600000008940694,14.59999966621403,83.3500022888184,32.319999694824205,0.9709444836692686,16.600000143051158
4550_3278,2010,3002,18.4400005340576,6.129999876022341,26329.790806129247,5.499999880790712,17.860000133514422,74.2200012207031,18.059997558593807,0.8584777743948828,20.28999996185303
4550_3279,2010,632,9.89000034332275,5.3300001025199935,33515.01898734177,43.039999008178796,19.30999994277953,21.98999977111811,4.510002136230497,0.4567444462246368,25.49999999999999
4550_3280,2010,2093,11.6000003814697,6.749999880790715,29894.879598662206,26.659999847412102,35.5,36.26000094413753,3.940002441406193,0.5473555506600282,22.750000476837158
4550_3281,2010,1301,10.9799995422363,6.7200000882148725,27870.926210607224,48.2700004577637,19.68000030517577,30.210000038146987,4,0.497488891283671,24.03999996185303
4550_3282,2010,148,11.9700002670288,4.379999995231625,26878.932432432433,44.5899991989135,47.97000026702885,7.42999982833862,4.220001220703097,0.43097777446111063,25.849999666214
4550_3283,2010,24,13.0900001525879,1.2200000565499078,27020.958333333332,54.1700000762939,37.5,0,4.239997863769503,0.550944446987576,23.400000333786007
4550_3284,2010,230,13.1199998855591,4.079999983310696,25797.93913043478,54.7800006866455,44.7900009155273,0,4.120002746582003,0.5073444461822515,23.66000008583068
4550_3285,2010,225,13.5900001525879,4.37000012397766,33917.00444444444,84.8800020217895,12.8900003433228,0,2.3199996948242045,0.4305333251423304,27.690000295639052
4550_3286,2010,27,5.82000017166138,5.020000070333482,58014.40740740741,100,0,0,2.7300033569335938,0.24275555372238158,21.400000095367425
4550_3287,2010,515,5.82000017166138,5.070000052452092,48778.57669902912,78.0600013732911,19.219999790191608,2.14000010490417,1.9800033569335938,0.41076666884952134,21.46000003814697
4551_3257,2010,186,4.3899998664856,8.56999969482422,52088.913978494624,76.34000015258789,19.3500003814697,0,5,0.33152222130033665,31.16000032424927
4551_3258,2010,1434,5.11999988555908,8.59999978542328,45221.735006973504,46.9300012588501,35.630000114440904,16.6000003814697,5.489997863769503,0.4341666734218595,30.8600001335144
4551_3259,2010,1728,3.98000001907349,6.889999806880948,44332.135416666664,49.429998397827156,37.8499984741211,10.69999980926514,5.599998474121094,0.4343888854980468,32.34999990463256
4551_3260,2010,1415,1.71000003814697,8.19999992847442,44840.55689045937,44.5300006866455,30.4600000381469,21.2700004577637,4.309997558593807,0.3758333366447027,33.889999866485596
4551_3261,2010,1808,8.40999984741211,8.42999982833862,41113.922013274336,19.97000026702877,21.39999961853026,55.36999893188481,7.75,0.573044445249769,33.909999608993516
4551_3262,2010,1554,6.92000007629395,8.34000015258789,49863.209137709135,53.5400009155273,31.5299997329712,13.189999818801839,7.230003356933594,0.40153333240085143,35.43999981880188
4551_3263,2010,3948,11.7700004577637,7.95999991893768,34965.33662613982,10.33999991416931,18.87000036239627,70.4400024414063,8.180000305175795,0.6666666621632046,35.27000069618225
4551_3264,2010,3621,13.7299995422363,6.25999999046325,31581.04473902237,2.210000112652781,44.240000724792495,52.5799999237061,10.260002136230497,0.7685333291689558,30.25999975204469
4551_3265,2010,3071,12.579999923706,6.490000009536743,33915.75447736894,6.25,37.47999954223636,52.7800025939941,11.040000915527301,0.7001666694217248,29.85999989509581
4551_3266,2010,2621,11.7799997329712,5.31000006198883,35622.21327737505,2.360000014305111,28.88999938964845,66.0499992370606,10.349998474121094,0.6901222179995643,24.509999513626102
4551_3267,2010,2759,13.7399997711182,5.2399997711181605,30822.05871692642,1.229999959468837,18.130000352859472,78.7600021362305,14.849998474121094,0.7978999895933597,23.58999991416931
4551_3268,2010,NA,13.4799995422363,7.230000138282779,NA,14.289999961853,42.8600006103516,0,12.819999694824205,0.4444888941446942,26.67999958992005
4551_3269,2010,7112,11.3100004196167,5.669999837875367,30559.256327334082,0.5400000065565107,5.930000126361846,91.6399993896485,19.220001220703097,0.6952666515194705,13.31000000238418
4551_3270,2010,7900,13.4700002670288,7.16999995708466,30801.182911392407,0.670000001788139,6.720000207424164,91.0299987792969,20.120002746582003,0.7913333261509738,16.139999985694878
4551_3271,2010,5745,18.3500003814697,10.6199996471405,29342.190252393386,1.549999982118608,10.56000018119812,81.3899993896485,31.089996337890597,0.8720333337783813,20.5
4551_3272,2010,3715,9.61999988555908,8.73000001907349,33196.580888290715,3.469999969005587,4.20000004768372,81.8300018310547,8.379997253417997,0.580955553584629,24.710000038146973
4551_3273,2010,3640,10.170000076294,7.54000020027161,27922.410164835164,3.270000040531159,11.52000021934509,70.5700016021729,8.580001831054702,0.5717222237586973,14.17000019550324
4551_3274,2010,11084,11.5600004196167,6.2500000000000036,25635.43883074702,1.3699999749660488,12.07000017166138,84.2899971008301,8.360000610351605,0.6353999932607016,11.989999949932107
4551_3275,2010,8193,15.8199996948242,8.169999957084652,26188.662882948858,1.349999964237213,12.00999975204469,85.97000122070321,18.5400009155273,0.7830222303337518,18.37000000476838
4551_3276,2010,7725,15.7700004577637,5.09999996423721,25758.105501618124,2.010000050067903,5.420000195503239,92.5099983215332,14.980003356933594,0.7455222233798771,15.70999979972839
4551_3277,2010,4142,17.5900001525879,5.96999979019165,26808.655721873492,1.5699999630451211,34.33000087738033,64.0699996948243,10.730003356933594,0.7930999921758979,22.129999399185202
4551_3278,2010,6288,14.789999961853,5.220000147819515,24837.93050254453,2.209999933838846,18.16999983787538,77.9899978637695,5.699996948242202,0.7515444490644662,16.40999984741209
4551_3279,2010,3033,13.25,6.120000183582309,30123.745466534783,12.32999968528747,29.27999973297124,56.810001373291,4.470001220703097,0.6021333350075618,23.33999967575074
4551_3280,2010,3917,13.539999961853,5.719999909400938,25023.82231299464,11.61000013351441,30.91000080108642,56.799999237060504,4.220001220703097,0.7231111138396784,19.190000534057617
4551_3281,2010,1857,12.0200004577637,6.539999902248384,25218.705977382877,20.7299997806549,31.7200002670288,46.6300001144409,3.9199981689452983,0.6716777896881099,20.100000262260448
4551_3282,2010,152,8.97999954223633,5.129999876022343,26260.480263157893,45.39000129699704,9.87000012397767,44.7400016784668,4.360000610351605,0.5255333426263594,24.960000276565548
4551_3283,2010,131,13.170000076294,8.34000027179718,25541.22900763359,39.6999988555908,6.86999988555908,52.670000076293974,3.9499969482422017,0.5826111104753282,24.05999970436097
4551_3284,2010,40,13.2799997329712,6.689999774098392,26016.175,60,35,0,3.5199966430664062,0.4583333333333333,25.009999513626088
4551_3286,2010,47,13.8199996948242,1.8799999952316289,29675.936170212764,55.320000648498606,4.26000022888184,40.4300003051758,3.0199966430664062,0.49171112484402124,24.429999589920044
4552_3257,2010,1401,3.01999998092651,7.59000015258789,46681.72019985724,51.32000160217286,33.7600002288819,13.3500003814697,4.209999084472699,0.4603777853647869,31.40999960899353
4552_3258,2010,3291,10.5699996948242,6.04999983310699,37978.625949559406,13.039999961853,32.0599994659424,52.409999847412095,5.760002136230497,0.664988890753852,32.939999580383315
4552_3259,2010,3662,11.539999961853,6.310000002384189,37795.858001092296,16.90999984741212,33.0200004577637,49.2900009155274,6.449996948242202,0.708199999067518,30.30000019073486
4552_3260,2010,2630,4.96999979019165,8.3800002336502,45544.36273764259,38.820000648498535,36.5,23.7999994754791,5.360000610351605,0.4966555563608811,36.410000085830674
4552_3261,2010,2868,8.44999980926514,7.29999983310699,40918.5369595537,31.79999923706055,45.6400003433228,20.359999656677278,8.059997558593807,0.6057444466484916,33.459999799728394
4552_3262,2010,3061,7.30000019073486,7.23000001907349,37378.07971251225,29.240000724792502,39.130000114440904,30.839999675750768,6.489997863769503,0.5799333238601684,34.949999809265144
4552_3263,2010,1478,6.25,7.63000011444092,45294.68267929635,49.049999237060604,36.329999923706,13.800000190734831,7.559997558593807,0.4379888894822861,32.14999985694885
4552_3264,2010,3142,11.0600004196167,6.149999976158142,34127.15117759389,16.4600005149841,57.3199987411499,25.27999973297115,9.730003356933594,0.6611222171783441,34.809999704360976
4552_3265,2010,1274,11.4099998474121,6.360000133514406,37091.9568288854,24.960000038147,51.9600009918213,22.28999924659734,6.639999389648395,0.5309888874159924,37.670000076293945
4552_3266,2010,472,14.1400003433228,6.36999981105328,33886.21610169492,9.9500002861023,54.8700008392334,23.93999958038328,9.75,0.825600005785624,29.34999966621399
4552_3267,2010,155,17.4699993133545,2.1099999621510532,31336.290322580644,8.3899998664856,69.0399990081787,14.8400001525879,13.040000915527301,0.925444421635733,25.89999985694885
4552_3268,2010,NA,11,6.739999830722809,NA,33.3300018310547,0,0,16.7900009155273,0.2222222222222222,13.55000007152557
4552_3269,2010,3256,13.289999961853,5.689999878406526,31761.25952088452,0.399999998509884,2.480000019073485,96.1599960327148,17.6999969482422,0.7516444287366338,13.830000281333927
4552_3270,2010,7382,16.2099990844727,7.06000018119812,30332.975345434843,0.970000017434359,6.309999823570251,91.5800018310547,24.819999694824205,0.7853555580973632,16.26999998092652
4552_3271,2010,7547,19.2199993133545,7.800000011920929,27559.23506028886,1.060000017285347,10.3100004196167,86.7799987792969,27.860000610351605,0.846044441858927,23.130000114440918
4552_3272,2010,4670,14.3400001525879,4.970000207424164,33149.248608137044,2.379999995231628,14.91999959945677,77.6900005340576,6.3199996948242045,0.6533888843324446,31.51999974250793
4552_3273,2010,4471,14.7200002670288,6.95999979972839,30023.71303958846,1.9399999752640704,7.43000018596649,84.0299987792969,8.019996643066406,0.7000777703854771,23.07999992370604
4552_3274,2010,9575,10.75,5.780000209808346,25702.085639686684,1.4299999773502332,13.210000514984129,82.4700012207031,7.349998474121094,0.6181000072426255,11.560000002384191
4552_3275,2010,12524,11.2700004577637,6.109999954700469,23531.903864580006,1.060000017285347,5.199999928474428,92.6800003051758,7.790000915527301,0.6617444408933326,9.389999926090246
4552_3276,2010,14557,11.6099996566772,5.370000094175337,25081.296558356804,0.7500000186264512,3.860000014305112,94.4700012207031,6.4300003051757955,0.6623666644096375,13.50000029802322
4552_3277,2010,8853,16.7000007629394,3.489999994635582,26332.046763808878,1.279999963939191,26.069999456405597,72,4.959999084472699,0.744688888390859,19.95999944210053
4552_3278,2010,5565,15.7700004577637,3.699999943375586,26972.601257861636,1.5400000289082532,37.210000514984124,59.7299995422364,4.290000915527301,0.7120555632644227,21.14000010490418
4552_3279,2010,4366,15.3000001907349,4.700000107288362,29009.483967017866,3.10999989509583,42.44000053405763,54.1699981689453,3.309997558593807,0.6312888967990875,26.85000014305115
4552_3280,2010,3271,15.1400003433228,4.129999995231625,28105.939468052584,10.9399995803833,40.329998493194594,46.559999465942404,3.040000915527301,0.5464777771631875,30.4300000667572
4552_3281,2010,660,12,5.689999997615811,27875.975757575758,52.5799999237061,20.15000057220455,22.8800005912781,4.139999389648395,0.5494333341386578,21.5100004673004
4552_3282,2010,1929,11.7399997711182,4.009999975562092,24871.47433903577,37.4799995422363,8.8199999332428,53.179998397827205,4.760002136230497,0.5641777865091961,23.02999973297118
4552_3283,2010,1898,13.829999923706,5.670000016689304,22935.45995785037,19.540000915527372,24.60999917984014,55.220001220703104,4.769996643066406,0.7400444547004162,21.009999990463243
4552_3284,2010,158,12.6300001144409,6.2399998605251366,25133.449367088608,74.6799967288971,6.96000003814697,18.3500003814697,3.8499984741210938,0.5112000050809657,22.869999885559082
4552_3286,2010,NA,6.69000005722046,2.15000000596046,NA,0,0,0,2.489997863769503,0.8333333333333334,26.16000008583069
4553_3257,2010,1349,7.96999979019165,5.94999992847443,38820.3995552261,19.8700003623962,19.11999988555903,60.1199989318848,3.8300018310547017,0.545322219000922,35.20000052452089
4553_3258,2010,2758,8.73999977111816,7.309999823570251,41392.883973894124,37.819999694824304,26.9799995422363,34.079998970031696,5.339996337890597,0.5945444419648901,34.35999989509583
4553_3259,2010,3633,11.789999961853,6.6700000762939435,35733.44536195981,22.0800008773804,16.78999948501587,60.389999389648395,8.739997863769503,0.7304999897215104,25.92000007629395
4553_3260,2010,1941,8.88000011444092,7.17000007629395,38197.499742400825,27.82000064849854,44.7700004577636,26.4300003051758,6.379997253417997,0.6326444482803345,28.1199996471405
4553_3261,2010,2127,5.76999998092651,6.660000026226041,42090.147155618244,38.4099998474121,35.9700002670288,24.35000050067904,5.379997253417997,0.5344888928201461,30.67999958992005
4553_3262,2010,2379,8.60999965667725,8.16000020503997,40155.039512400166,27.4099998474121,34.839999198913546,37.29000043869015,5.360000610351605,0.5222777819633483,38.579999685287476
4553_3263,2010,56,6.34999990463257,13.85000002384189,45071.75,85.7099990844727,12.5,0,5.360000610351605,0.2580000008477104,38.31999921798706
4553_3264,2010,1060,2.34999990463257,6.99000012874603,50491.8679245283,57.7399997711182,25.2900009155273,16.03999996185308,6.1800003051757955,0.39159999741448326,27.360000133514397
4553_3265,2010,367,10.9399995803833,5.6100001335144,37773.43869209809,81.46999979019165,7.34999978542327,8.17000007629395,9.480003356933594,0.19645555436611176,32.309999704360955
4553_3266,2010,2086,17.1100006103516,6.2100001573562595,30088.376797698944,2.879999876022341,51.9099988937378,42.80999851226807,14.959999084472699,0.8536555383271641,24.069999933242787
4553_3267,2010,5148,20.8600006103516,7.079999864101414,23331.45843045843,1.100000008940696,17.56000018119813,80.7200012207031,28.739997863769503,0.966566654245059,15.769999623298638
4553_3268,2010,10575,22.2700004577637,7.140000104904171,23470.197068557918,0.6199999898672099,9.76000010967255,89.15999984741211,27.9199981689453,0.9742999643397824,15.41999995708466
4553_3269,2010,10424,20.1900005340576,8.37999999523163,25307.707405986184,0.6399999856948849,4.540000081062318,94.3999977111816,29.849998474121094,0.9295999876575345,14.37000000476836
4553_3270,2010,14117,16.0900001525879,7.00999975204467,27889.37366295955,0.4699999839067457,6.209999799728388,92.2700004577637,24.230003356933594,0.7937333312299519,13.110000133514408
4553_3271,2010,8668,17.1599998474121,7.55000007152558,23593.075911398246,1.1699999757111053,10.97999954223633,84.93000030517581,35.4700012207031,0.8345222441976269,13.460000038146974
4553_3272,2010,4346,17.2000007629394,4.189999938011172,31155.319144040495,1.589999988675119,3.0099999904632497,92.9499969482422,5.400001525878906,0.7110111002789595,34.52000045776366
4553_3273,2010,7052,18.1800003051758,4.480000138282775,33106.0455190017,1.1899999752640704,6.60000002384186,91.5900030136108,4.220001220703097,0.6494999994171992,35.990000963211074
4553_3274,2010,10623,10.8699998855591,4.930000215768813,25403.957544949637,1.4900000374764177,3.86999988555908,92.9400024414063,6.879997253417997,0.6318777723444827,13.04999995231628
4553_3275,2010,11708,12.539999961853,4.940000116825098,24759.129825760163,0.8900000229477883,4.719999909400938,94.040002822876,6.519996643066406,0.6868777786898942,13.410000264644617
4553_3276,2010,9889,15.1800003051758,4.199999958276751,25818.695318030135,0.929999995976686,36.010000228881786,62.6300010681152,4.849998474121094,0.69023334145546,22.74999976158141
4553_3277,2010,5650,16.6900005340576,4.529999971389774,25394.383362831857,3.240000128746028,34.11000013351442,61.560001373291,4.230003356933594,0.7591111254029802,23.28999996185303
4553_3278,2010,2787,16.5200004577637,3.3500000536441847,25533.20416218156,9.28999972343444,50.6300010681152,39.829999923706,3.4800033569335938,0.729688886801402,25.03000020980835
4553_3279,2010,1976,18.3899993896484,5.580000221729279,26933.197874493926,11.58999967575071,52.989997863769496,32.7399997711181,3.209999084472699,0.7221666559245856,30.399999618530273
4553_3280,2010,1911,17.7700004577637,4.059999942779546,27497.957613814757,7.270000219345089,37.31000089645382,54.57999801635739,2.6600036621094034,0.7392666567696463,34.34999990463257
4553_3281,2010,1304,12.5500001907349,5.330000162124633,28439.05598159509,45.780000686645494,26.610000610351598,22.54000043869017,4.639999389648395,0.6203555541568336,24.71000003814696
4553_3282,2010,1766,13.2399997711182,5.719999790191654,26270.096262740655,36.3600006103516,28.6000003814698,32.10999917984014,4.540000915527301,0.665166670878728,22.18000006675721
4553_3283,2010,1113,12.8699998855591,4.6100001931190455,26387.9209344115,49.0599994659424,19.04999971389773,29.74000072479248,4.169998168945298,0.6492999985482957,21.59000015258789
4553_3284,2010,103,12.1800003051758,3.900000095367433,26123.796116504855,76.689998626709,20.39000034332275,0,4.559997558593807,0.45193333837721106,20.64999985694886
4553_3285,2010,NA,14.75,5.360000133514403,NA,80,0,0,3.4800033569335938,0.6888888888888889,20.73000013828277
4553_3286,2010,16,16.1900005340576,2.009999990463253,32177.4375,25,68.75,0,1.9499969482422017,0.9166666666666666,17.65999984741212
4554_3257,2010,15,11.9300003051758,4.3900001049041695,53197.2,100,0,0,3.6999969482422017,0.2222222222222222,36.419999837875366
4554_3258,2010,524,10,8.70000004768372,46534.3606870229,50.1900005340576,33.2099990844727,16.02999973297119,4.559997558593807,0.41558889336056215,35.8000009059906
4554_3259,2010,285,11.670000076294,3.1599999032914656,42065.02807017544,9.82000017166137,25.60999965667728,63.860000610351506,8.580001831054702,0.9098555533091219,22.880000352859508
4554_3261,2010,924,11.8199996948242,5.579999864101408,36142.69913419913,23.2699990272522,24.680000305175803,50.539999008178796,8.330001831054702,0.7618666685952076,27.670000076293938
4554_3262,2010,4220,11.2200002670288,5.899999856948857,36276.85118483412,12.20000028610229,27.18000030517575,59.4300003051758,7.050003051757798,0.7281444454193124,31.92000031471253
4554_3263,2010,1029,11.960000038147,6.14999997615814,36268.404275996116,49.27000141143798,6.42000007629394,42.8600010871887,6.349998474121094,0.5683555669254722,31.600000143051147
4554_3264,2010,2209,15.0699996948242,6.570000052452087,33555.99864191942,13.04000043869021,48.0699987411499,38.25,8.349998474121094,0.7366444566514766,33.62000012397767
4554_3265,2010,1789,11.7399997711182,5.78000020980835,33993.43040804919,8.04999995231629,44.210000038147,43.9299993515014,8.690002441406193,0.7756777833567725,33.549999952316284
4554_3266,2010,5549,18.8999996185303,6.530000030994419,30620.891872409444,3.1000001132488273,32.87000083923339,62.619998931884695,14.709999084472699,0.8699999917050207,29.57000017166137
4554_3267,2010,9236,21.0900001525879,8.23000001907349,24144.59755305327,1.5600000321865086,21.129999160766637,76.30999946594241,29.6999969482422,0.9701222493582295,15.90999972820283
4554_3268,2010,8655,20.8400001525879,7.600000143051149,25948.871288272676,2.060000002384184,14.8300001621246,82.0599975585938,29.9599990844727,0.9335888577832118,16.579999804496772
4554_3269,2010,13582,20.3099994659424,6.7799997329711905,25926.017817699896,0.680000022053718,9.989999651908878,88.75,23.589996337890597,0.9327444514383867,17.49000012874603
4554_3270,2010,9674,16.5499992370606,6.809999883174902,26194.775997519122,0.44000000692903957,7.850000143051151,90.3900032043457,21.730003356933594,0.8087555432981918,14.630000114440922
4554_3271,2010,5133,16.1399993896484,7.90000009536743,25724.31735827002,1.230000033974646,8.47000014781951,88.1599998474121,27.339996337890597,0.8193666698866416,13.100000262260433
4554_3272,2010,5381,18.4799995422363,4.210000097751616,28164.172830328935,1.1499999463558186,12.92000031471249,84.6299991607666,6.290000915527301,0.7685888911618123,26.25
